Step,Loss,Cost,Accuracy
0,2.671666009787594,2.672866009787594,0.13
100,2.315507776145679,2.316707776145679,0.19
200,1.9358443086175487,1.9370443086175488,0.32
300,1.888941775154028,1.8901417751540281,0.33
400,1.8068101971493074,1.8080101971493074,0.32
500,1.8165623157558333,1.8177623157558334,0.37
600,1.7221569487498212,1.7233569487498213,0.34
700,1.5205564635365556,1.5217564635365557,0.43
800,1.416046366831045,1.417246366831045,0.5
900,1.631128394264066,1.632328394264066,0.42
1000,1.5655715925028642,1.5667715925028642,0.4
1100,1.3991128136789899,1.40031281367899,0.54
1200,2.036341442465276,2.037541442465276,0.27
1300,1.5638330113000924,1.5650330113000925,0.5
1400,1.8352057258531405,1.8364057258531405,0.38
1500,1.5802563290706295,1.5814563290706296,0.45
1600,1.613756918325079,1.6149569183250791,0.43
1700,1.5485178284793788,1.549717828479379,0.43
1800,1.3583961868406513,1.3595961868406514,0.56
1900,1.477357365447163,1.478557365447163,0.49
2000,1.3841535784428682,1.3853535784428683,0.48
2100,1.3797935125706573,1.3809935125706574,0.5
2200,1.6578236221160878,1.659023622116088,0.46
2300,1.4610512257463708,1.462251225746371,0.52
2400,1.7828735190727283,1.7840735190727284,0.37
2500,1.185009150888378,1.186209150888378,0.62
2600,1.344000205902458,1.3452002059024581,0.51
2700,1.7364530484291552,1.7376530484291552,0.35
2800,1.4966175283995915,1.4978175283995916,0.5
2900,1.4351851300785816,1.4363851300785817,0.54
3000,1.7101561190980814,1.7113561190980815,0.44
3100,1.301567724620466,1.302767724620466,0.53
3200,1.4776172361004265,1.4788172361004266,0.48
3300,1.2836799728767263,1.2848799728767264,0.51
3400,1.4229253309979117,1.4241253309979118,0.44
3500,1.6929879792398361,1.6941879792398362,0.44
3600,1.2005802208871985,1.2017802208871986,0.58
3700,1.161376694777947,1.162576694777947,0.55
3800,1.1293932326347578,1.1305932326347579,0.6
3900,1.3007694972692008,1.3019694972692009,0.56
4000,1.021342864347946,1.0225428643479462,0.66
4100,1.2773893836116785,1.2785893836116786,0.55
4200,1.1256476306527896,1.1268476306527897,0.58
4300,1.3747264597083617,1.3759264597083618,0.53
4400,1.105114580526788,1.106314580526788,0.69
4500,1.3117609844638292,1.3129609844638293,0.56
4600,1.3492598840934642,1.3504598840934643,0.51
4700,1.1120921010373872,1.1132921010373873,0.58
4800,1.0873933394296031,1.0885933394296032,0.65
4900,1.3283684390281776,1.3295684390281777,0.53
5000,1.1728819140821172,1.1740819140821173,0.56
5100,1.6084585983893016,1.6096585983893017,0.43
5200,1.805636138380916,1.8068361383809162,0.33
5300,1.4273181466507876,1.4285181466507877,0.56
5400,1.5217167260705025,1.5229167260705025,0.46
5500,1.9732044166637437,1.9744044166637438,0.41
5600,1.7132175880706098,1.7144175880706098,0.42
5700,1.5848593707361116,1.5860593707361117,0.5
5800,1.546762697722266,1.547962697722266,0.39
5900,1.3412115834214335,1.3424115834214336,0.54
6000,1.4701740056877386,1.4713740056877387,0.43
6100,1.4871173877875674,1.4883173877875675,0.44
6200,1.3720981529140124,1.3732981529140125,0.48
6300,1.6841911915446746,1.6853911915446746,0.38
6400,1.3922684237051348,1.393468423705135,0.48
6500,1.357291494346411,1.358491494346411,0.47
6600,1.956896068614594,1.958096068614594,0.35
6700,1.5126110297099213,1.5138110297099214,0.4
6800,1.4613002473285794,1.4625002473285795,0.49
6900,1.5284621089887012,1.5296621089887013,0.4
7000,1.3579015665766283,1.3591015665766284,0.51
7100,1.3534179095580852,1.3546179095580853,0.51
7200,1.4570652963849637,1.4582652963849638,0.51
7300,1.2302962112103641,1.2314962112103642,0.52
7400,1.34531643985884,1.34651643985884,0.5
7500,1.2654060409383954,1.2666060409383955,0.54
7600,1.402830761173802,1.404030761173802,0.48
7700,1.4747903073771007,1.4759903073771008,0.49
7800,1.3303691912008435,1.3315691912008436,0.47
7900,1.2986083265004114,1.2998083265004114,0.48
8000,1.421787388791048,1.422987388791048,0.48
8100,1.096253774970094,1.097453774970094,0.63
8200,1.1662450878774393,1.1674450878774394,0.57
8300,1.3213472299048112,1.3225472299048113,0.54
8400,1.168475251395811,1.169675251395811,0.65
8500,1.1539621191026819,1.155162119102682,0.61
8600,1.1874745288852466,1.1886745288852467,0.53
8700,1.025077679307586,1.026277679307586,0.6
8800,1.2486963132571036,1.2498963132571037,0.54
8900,1.1579216772442498,1.1591216772442499,0.62
9000,1.1377332380231444,1.1389332380231445,0.59
9100,1.0285283548779445,1.0297283548779446,0.65
9200,1.124815498736944,1.1260154987369442,0.62
9300,1.0462078096294607,1.0474078096294608,0.66
9400,1.3195189006302974,1.3207189006302975,0.51
9500,1.584483065244689,1.5856830652446892,0.49
9600,1.6478422002822801,1.6490422002822802,0.44
9700,1.3453334326026458,1.346533432602646,0.51
9800,1.6927894816625135,1.6939894816625136,0.36
9900,1.8481076612074654,1.8493076612074655,0.43
10000,1.9657058392793973,1.9669058392793974,0.34
10100,1.7005524217281565,1.7017524217281566,0.42
10200,1.3188100108400942,1.3200100108400943,0.59
10300,1.1627951688789617,1.1639951688789618,0.64
10400,1.3658842431264653,1.3670842431264654,0.5
10500,1.9753361228464033,1.9765361228464033,0.32
10600,1.5404325823671554,1.5416325823671555,0.46
10700,1.247287627497357,1.248487627497357,0.57
10800,1.309277266565232,1.310477266565232,0.5
10900,1.4540029244438233,1.4552029244438234,0.51
11000,1.3666796973434392,1.3678796973434393,0.54
11100,1.5496770622427334,1.5508770622427335,0.46
11200,1.549532759992285,1.550732759992285,0.49
11300,1.4911221130894012,1.4923221130894013,0.46
11400,1.38854829882066,1.3897482988206602,0.5
11500,1.2068114985057639,1.208011498505764,0.56
11600,1.5519193136361207,1.5531193136361208,0.42
11700,1.2486268178318762,1.2498268178318763,0.51
11800,1.3245471506870619,1.325747150687062,0.5
11900,1.376054863579344,1.377254863579344,0.45
12000,1.4549005984524903,1.4561005984524904,0.44
12100,1.2448413351973242,1.2460413351973243,0.52
12200,1.534715488052023,1.5359154880520232,0.48
12300,1.341160415188744,1.342360415188744,0.54
12400,1.5007571996579845,1.5019571996579846,0.49
12500,1.1892937127620613,1.1904937127620614,0.59
12600,1.2937127301261,1.2949127301261,0.55
12700,1.2694286118851723,1.2706286118851724,0.57
12800,1.3473258196343312,1.3485258196343313,0.55
12900,1.0476910619020419,1.048891061902042,0.61
13000,1.0700058644217314,1.0712058644217315,0.57
13100,1.1087635879546573,1.1099635879546574,0.6
13200,1.0333940328826372,1.0345940328826373,0.64
13300,1.1576667945529255,1.1588667945529256,0.61
13400,1.0361149195812849,1.037314919581285,0.64
13500,1.1091213791764114,1.1103213791764115,0.62
