Step,Loss,Cost,Accuracy
880,1.7753393921966931,1.776339392196693,0.35
885,1.7558554337202315,1.7568554337202313,0.46
890,1.861935395609603,1.8629353956096029,0.36
895,1.7900580046108394,1.7910580046108393,0.37
900,1.837824722472759,1.838824722472759,0.43
905,1.7989933113838532,1.799993311383853,0.3
910,1.8539613412951612,1.854961341295161,0.37
915,1.8448174193556026,1.8458174193556025,0.31
920,1.851340520443092,1.8523405204430918,0.32
925,1.8516970341852121,1.852697034185212,0.39
930,1.831438338061006,1.8324383380610059,0.43
935,1.8764892390123962,1.877489239012396,0.34
940,1.8896190202268597,1.8906190202268596,0.29
945,1.932078072581224,1.933078072581224,0.32
950,1.8543677228711195,1.8553677228711194,0.34
955,1.7077667464948265,1.7087667464948264,0.42
960,1.9554897618361275,1.9564897618361274,0.21
965,1.8426693616995362,1.843669361699536,0.36
970,1.9511945244858244,1.9521945244858243,0.25
975,1.7617782572185074,1.7627782572185073,0.38
980,1.8739534067761487,1.8749534067761486,0.27
985,1.8606173910476866,1.8616173910476865,0.44
990,1.8384834430381127,1.8394834430381126,0.37
995,2.0306717721101366,2.0316717721101365,0.27
1000,1.834115781327405,1.8351157813274048,0.33
1005,1.8750705671972252,1.876070567197225,0.33
1010,1.8186509617312854,1.8196509617312853,0.36
1015,1.797353417093296,1.798353417093296,0.33
1020,1.8201391635727553,1.8211391635727552,0.34
1025,1.7831943333408669,1.7841943333408667,0.38
1030,1.7759267021578753,1.7769267021578752,0.38
1035,1.8454023888838764,1.8464023888838763,0.34
1040,1.8451973569950355,1.8461973569950354,0.34
1045,1.734757864362922,1.735757864362922,0.37
1050,1.7913376872614082,1.792337687261408,0.37
1055,1.8239766656038705,1.8249766656038704,0.34
1060,1.6279034010740268,1.6289034010740266,0.52
1065,1.7849919749649055,1.7859919749649054,0.33
1070,1.8587037536306736,1.8597037536306735,0.34
1075,1.8549723756711998,1.8559723756711997,0.29
1080,1.791819962350005,1.792819962350005,0.37
1085,1.6897962314048445,1.6907962314048444,0.38
1090,1.7827501780766775,1.7837501780766774,0.39
1095,1.7129621445964833,1.7139621445964832,0.38
1100,1.7060216790482001,1.7070216790482,0.46
1105,1.8557733837067658,1.8567733837067657,0.36
1110,1.8582912998122543,1.8592912998122542,0.31
1115,1.7569118452946781,1.757911845294678,0.42
1120,1.8842509965519196,1.8852509965519195,0.32
1125,1.8252177605859143,1.8262177605859142,0.31
1130,1.9787703080417987,1.9797703080417985,0.28
1135,1.785976825822666,1.786976825822666,0.37
1140,1.764312352446388,1.7653123524463878,0.39
1145,1.7312231700208176,1.7322231700208175,0.36
1150,1.9393533994531753,1.9403533994531752,0.33
1155,1.7850114859899489,1.7860114859899487,0.37
1160,1.8725675158234887,1.8735675158234886,0.32
1165,1.8344386474161516,1.8354386474161515,0.35
1170,1.896942123000388,1.897942123000388,0.32
1175,1.7254436927144903,1.7264436927144902,0.41
1180,1.7654642049871379,1.7664642049871377,0.36
1185,1.8218981726483896,1.8228981726483895,0.33
1190,1.8216563667126575,1.8226563667126574,0.35
1195,1.7490676932765958,1.7500676932765957,0.32
1200,1.8440608196609016,1.8450608196609015,0.42
1205,1.6288824476312092,1.629882447631209,0.47
1210,1.6986364831521978,1.6996364831521977,0.37
1215,1.8173362632724486,1.8183362632724485,0.35
1220,1.8511104648593184,1.8521104648593183,0.33
1225,1.836996256437375,1.8379962564373749,0.35
1230,1.9046965184097735,1.9056965184097734,0.33
1235,1.7212909957924998,1.7222909957924997,0.41
1240,1.8301807152356324,1.8311807152356323,0.29
1245,1.814987246849869,1.8159872468498688,0.37
1250,1.642905217716721,1.6439052177167208,0.44
1255,1.637186682325752,1.6381866823257518,0.48
1260,1.831981200168971,1.832981200168971,0.35
1265,1.6711537128719203,1.6721537128719202,0.42
1270,1.720297400847647,1.721297400847647,0.4
1275,1.8455497014330537,1.8465497014330536,0.35
1280,1.7579865433775759,1.7589865433775758,0.33
1285,1.733724640753613,1.734724640753613,0.41
1290,1.640277128075156,1.641277128075156,0.43
1295,1.833685885073044,1.8346858850730439,0.36
1300,1.7839247977850459,1.7849247977850458,0.33
1305,1.6725890526009168,1.6735890526009167,0.39
1310,1.7371366191102036,1.7381366191102035,0.36
1315,1.8580804731863194,1.8590804731863193,0.35
1320,1.7497383299466036,1.7507383299466035,0.43
1325,1.742518174446001,1.7435181744460009,0.33
1330,1.8111960914733372,1.812196091473337,0.31
1335,1.7441101794445653,1.7451101794445651,0.45
1340,1.815647129060537,1.8166471290605368,0.32
1345,1.8017943444887323,1.8027943444887322,0.35
1350,1.7392866151911826,1.7402866151911824,0.47
1355,1.8025543298546731,1.803554329854673,0.38
1360,1.938154985632695,1.9391549856326948,0.27
1365,1.8052900403772594,1.8062900403772593,0.34
