Step,Loss,Cost,Accuracy
1365,1.57635900398841,1.5773590039884098,0.39
1370,1.5816791680381956,1.5826791680381955,0.42
1375,1.54805699606837,1.54905699606837,0.45
1380,1.641968343223524,1.6429683432235238,0.46
1385,1.45770599264142,1.4587059926414199,0.54
1390,1.5704270379288,1.5714270379287998,0.37
1395,1.6364311715078503,1.6374311715078502,0.47
1400,1.7254615066730183,1.7264615066730182,0.43
1405,1.6479062174340877,1.6489062174340876,0.44
1410,1.5385729312444902,1.5395729312444901,0.49
1415,1.568231088089684,1.5692310880896838,0.4
1420,1.5738635772598,1.5748635772597999,0.41
1425,1.473511693932353,1.4745116939323528,0.5
1430,1.6754701325429862,1.676470132542986,0.39
1435,1.5375144177980977,1.5385144177980976,0.42
1440,1.5341029670040245,1.5351029670040244,0.42
1445,1.530726974038596,1.531726974038596,0.44
1450,1.69518634811153,1.6961863481115298,0.33
1455,1.496643573506359,1.497643573506359,0.42
1460,1.485119638900588,1.486119638900588,0.48
1465,1.4743102318927668,1.4753102318927667,0.49
1470,1.4406608827199971,1.441660882719997,0.52
1475,1.5244894489468264,1.5254894489468263,0.45
1480,1.4659593595337521,1.466959359533752,0.52
1485,1.3461164928757996,1.3471164928757995,0.49
1490,1.4339996392996892,1.434999639299689,0.46
1495,1.6038501038487083,1.6048501038487082,0.37
1500,1.5362107332353068,1.5372107332353067,0.49
1505,1.435075716891318,1.4360757168913179,0.48
1510,1.6032926286575142,1.604292628657514,0.42
1515,1.5641452067855253,1.5651452067855252,0.47
1520,1.5825772388714798,1.5835772388714797,0.4
1525,1.3914117688259955,1.3924117688259954,0.46
1530,1.4825333979977964,1.4835333979977963,0.51
1535,1.6859363073112277,1.6869363073112276,0.45
1540,1.5743524850908357,1.5753524850908356,0.46
1545,1.5089771076207443,1.5099771076207442,0.45
1550,1.466660547370047,1.4676605473700468,0.45
1555,1.5659632247029893,1.5669632247029892,0.44
1560,1.4279954967657538,1.4289954967657537,0.48
1565,1.4543379280127169,1.4553379280127168,0.47
1570,1.4113662961831892,1.412366296183189,0.52
1575,1.5826519381660882,1.583651938166088,0.42
1580,1.5874223302274828,1.5884223302274827,0.49
1585,1.4293572000557377,1.4303572000557376,0.51
1590,1.3529090028971984,1.3539090028971983,0.58
1595,1.4630680825293496,1.4640680825293495,0.48
1600,1.539705571183392,1.540705571183392,0.46
1605,1.5068593507898758,1.5078593507898757,0.47
1610,1.46213390737332,1.4631339073733198,0.46
1615,1.6193004932801358,1.6203004932801357,0.42
1620,1.5512628823394254,1.5522628823394253,0.4
1625,1.5695445028327801,1.57054450283278,0.45
1630,1.576530329742338,1.577530329742338,0.44
1635,1.547785812666425,1.548785812666425,0.48
1640,1.3993703594352451,1.400370359435245,0.53
1645,1.5685687737324852,1.569568773732485,0.46
1650,1.7593461443549094,1.7603461443549093,0.38
1655,1.5309879515008824,1.5319879515008823,0.47
1660,1.462780622493204,1.463780622493204,0.47
1665,1.5568267931122066,1.5578267931122065,0.45
1670,1.7628890214486246,1.7638890214486245,0.39
1675,1.6073880402808336,1.6083880402808335,0.44
1680,1.7177019800991027,1.7187019800991026,0.35
1685,1.5492231835406935,1.5502231835406934,0.42
1690,1.5449583995893448,1.5459583995893447,0.43
1695,1.3509860499126793,1.3519860499126792,0.55
1700,1.4343007794644944,1.4353007794644943,0.47
