Step,Loss,Cost,Accuracy
0,2.3025752502301327,2.3035752502301325,0.16
5,2.30202011204042,2.3030201120404197,0.11
10,2.2958633817234024,2.2968633817234023,0.11
15,2.294368215751787,2.295368215751787,0.17
20,2.2799888362791148,2.2809888362791146,0.12
25,2.301580526754292,2.302580526754292,0.3
30,2.2545075089511486,2.2555075089511485,0.13
35,2.2800305501349953,2.2810305501349952,0.11
40,2.2629288830585192,2.263928883058519,0.11
45,2.263576251548154,2.264576251548154,0.14
50,2.202482561704009,2.203482561704009,0.1
55,2.226124173266471,2.227124173266471,0.17
60,2.286958676784686,2.287958676784686,0.19
65,2.180409188370502,2.181409188370502,0.18
70,2.2150743283137153,2.216074328313715,0.16
75,2.1401534872336896,2.1411534872336895,0.18
80,2.2720739169539317,2.2730739169539316,0.18
85,2.237327019636398,2.238327019636398,0.05
90,2.23725683035508,2.23825683035508,0.09
95,2.347738891015193,2.3487388910151927,0.07
100,2.2143215409993524,2.2153215409993523,0.12
105,2.051378549733809,2.0523785497338087,0.26
110,2.46476895543613,2.46576895543613,0.11
115,2.218346229723347,2.219346229723347,0.24
120,2.172923887706306,2.173923887706306,0.22
125,2.1756639562100286,2.1766639562100285,0.18
130,2.1703950302930166,2.1713950302930165,0.25
135,2.183210590681238,2.184210590681238,0.15
140,2.204144965506356,2.205144965506356,0.18
145,2.065882703192586,2.066882703192586,0.14
150,2.1317966099911243,2.132796609991124,0.21
155,2.1465294855106856,2.1475294855106855,0.21
160,2.1933687916426075,2.1943687916426073,0.19
165,2.208955109278012,2.209955109278012,0.24
170,2.1460127033977034,2.1470127033977033,0.11
175,2.1050145583385236,2.1060145583385235,0.18
180,2.2799947636002558,2.2809947636002557,0.16
185,2.1534894287597752,2.154489428759775,0.19
190,2.223327565258671,2.2243275652586707,0.2
195,2.2272186237693172,2.228218623769317,0.2
200,2.1585151400477933,2.159515140047793,0.17
205,2.189190238817276,2.190190238817276,0.11
210,2.029779150643944,2.030779150643944,0.22
215,2.1914380808857854,2.1924380808857853,0.25
220,2.029469791146511,2.030469791146511,0.2
225,2.116625778529312,2.117625778529312,0.18
230,2.0235882054632897,2.0245882054632895,0.23
235,2.100122123556948,2.101122123556948,0.18
240,2.0440611554671366,2.0450611554671365,0.24
245,2.099548248233838,2.100548248233838,0.25
250,2.1158544372869814,2.1168544372869813,0.21
255,2.074788102387549,2.075788102387549,0.24
260,2.1775449025844194,2.1785449025844192,0.17
265,1.9945315033573183,1.9955315033573182,0.2
270,2.027495204077259,2.028495204077259,0.22
275,2.10558640037063,2.10658640037063,0.17
280,2.0399798100801916,2.0409798100801915,0.26
285,2.265247810137026,2.266247810137026,0.16
290,2.083944576260181,2.084944576260181,0.25
295,1.9754678155146033,1.9764678155146032,0.18
300,1.9674370150365146,1.9684370150365145,0.26
305,2.0572726841926383,2.058272684192638,0.21
310,1.9627101448828106,1.9637101448828105,0.26
315,1.9682261590364107,1.9692261590364106,0.25
320,2.0017125404336666,2.0027125404336665,0.28
325,1.9847526580653336,1.9857526580653335,0.25
330,1.9203293602169054,1.9213293602169053,0.3
335,1.8604746638793095,1.8614746638793094,0.25
340,2.033807063330991,2.034807063330991,0.34
345,1.886364445603945,1.887364445603945,0.34
350,1.982214157792954,1.9832141577929538,0.3
355,1.9720397225896662,1.973039722589666,0.27
360,2.008885277242136,2.009885277242136,0.31
365,1.9354768266191384,1.9364768266191383,0.32
370,1.923257882260258,1.9242578822602578,0.24
375,2.007902635924623,2.0089026359246227,0.25
380,1.936378550037202,1.9373785500372018,0.26
385,1.8968383388579884,1.8978383388579882,0.33
390,1.8148821732305578,1.8158821732305577,0.3
395,1.9236698244053314,1.9246698244053313,0.3
400,1.8667835091910792,1.867783509191079,0.35
405,2.4518330061932447,2.4528330061932446,0.14
410,1.8939905151962557,1.8949905151962556,0.36
415,1.9706319139481454,1.9716319139481453,0.3
420,1.8863259192560435,1.8873259192560434,0.35
425,1.976051584935471,1.9770515849354708,0.32
430,1.8150284803936558,1.8160284803936557,0.33
435,1.7824098890407007,1.7834098890407006,0.31
440,1.9775715845766648,1.9785715845766647,0.24
445,1.7931626882686849,1.7941626882686847,0.31
450,2.767018864595698,2.768018864595698,0.12
455,2.39874294033729,2.39974294033729,0.2
460,2.0272839238778793,2.028283923877879,0.26
465,1.8221787823646411,1.823178782364641,0.39
470,1.7884299236586996,1.7894299236586995,0.32
475,1.8553619690183876,1.8563619690183875,0.35
480,1.86397571905954,1.86497571905954,0.28
485,2.569599079573996,2.570599079573996,0.12
490,1.9431544270832088,1.9441544270832087,0.34
495,1.8570008198665346,1.8580008198665345,0.31
500,1.7347473401373406,1.7357473401373404,0.31
505,1.8901380288035452,1.891138028803545,0.34
510,1.7160464632396102,1.71704646323961,0.37
515,2.6865782024989704,2.6875782024989703,0.16
520,1.8346814136608316,1.8356814136608315,0.32
525,1.625809018040851,1.626809018040851,0.35
530,1.6039535466069008,1.6049535466069007,0.44
535,1.7291704827084362,1.730170482708436,0.4
540,1.9094343443239365,1.9104343443239364,0.31
545,1.785429862326864,1.786429862326864,0.34
550,1.969368342044031,1.970368342044031,0.19
555,1.845459107517825,1.846459107517825,0.33
560,1.6274267399379383,1.6284267399379382,0.51
565,1.7074147899373038,1.7084147899373037,0.36
570,1.7634034649893795,1.7644034649893794,0.31
575,1.7555601249093888,1.7565601249093887,0.37
580,1.6118015924183249,1.6128015924183248,0.42
585,1.7311921805536474,1.7321921805536473,0.32
590,1.7581496702914459,1.7591496702914458,0.28
595,1.6408136550823105,1.6418136550823104,0.41
600,1.7481931469852858,1.7491931469852857,0.36
605,1.6863430972373887,1.6873430972373886,0.37
610,1.734431638120387,1.735431638120387,0.38
615,1.6657761371714026,1.6667761371714025,0.41
620,1.6827159258636109,1.6837159258636107,0.36
625,1.9463506040454974,1.9473506040454973,0.34
630,1.7479716660972409,1.7489716660972408,0.35
635,2.2898958346524223,2.290895834652422,0.2
640,1.667821768293769,1.668821768293769,0.41
645,1.8614495731806846,1.8624495731806845,0.39
650,1.8148732195198836,1.8158732195198835,0.36
655,1.8260103193863222,1.827010319386322,0.38
660,1.5659776067405835,1.5669776067405834,0.44
665,1.7307201730636093,1.7317201730636091,0.38
670,1.6351426001208333,1.6361426001208332,0.47
675,1.9573817509896971,1.958381750989697,0.35
680,1.674945210522111,1.6759452105221109,0.36
685,3.601325945720207,3.602325945720207,0.16
690,1.7581668070144503,1.7591668070144502,0.32
695,1.622244833765819,1.623244833765819,0.44
700,1.5414590675079438,1.5424590675079437,0.46
705,1.9030349142396494,1.9040349142396493,0.3
710,1.6129130797187545,1.6139130797187544,0.38
715,1.656053744164521,1.6570537441645208,0.42
720,1.7322829371115551,1.733282937111555,0.33
725,1.5353435383069358,1.5363435383069357,0.44
730,1.4780125904072876,1.4790125904072875,0.53
735,1.9311899423967847,1.9321899423967845,0.33
740,1.5723631061806984,1.5733631061806983,0.42
745,1.6701102994456307,1.6711102994456306,0.41
750,1.517774831308928,1.518774831308928,0.47
755,1.5006934418341575,1.5016934418341574,0.48
760,1.4576081934703786,1.4586081934703785,0.49
765,1.506141465981085,1.507141465981085,0.41
770,1.3844144403335668,1.3854144403335666,0.52
775,1.6158430270758288,1.6168430270758287,0.37
780,1.683435965686706,1.6844359656867058,0.38
785,1.7509319346202565,1.7519319346202564,0.34
790,1.6308131745079937,1.6318131745079936,0.46
795,1.7374447389066048,1.7384447389066047,0.37
800,1.4816135933179146,1.4826135933179145,0.49
805,1.4236113397820296,1.4246113397820295,0.48
810,1.5784377238242007,1.5794377238242006,0.42
815,1.5293048974105234,1.5303048974105233,0.44
820,1.6109248470194744,1.6119248470194742,0.42
825,1.7107728369218322,1.7117728369218321,0.39
830,1.6158417962478517,1.6168417962478516,0.41
835,1.7798781061773061,1.780878106177306,0.35
840,1.6502628847536627,1.6512628847536626,0.4
845,1.4156848039516763,1.4166848039516762,0.51
850,1.8875143952168918,1.8885143952168917,0.3
855,1.6150411197321466,1.6160411197321465,0.42
860,1.52338232631187,1.5243823263118699,0.48
865,1.3899332779080777,1.3909332779080776,0.48
870,1.6031886005134475,1.6041886005134474,0.46
875,1.5059189328852987,1.5069189328852985,0.41
880,1.5643942777470563,1.5653942777470562,0.43
885,1.9835896567596807,1.9845896567596806,0.28
890,1.607692888483897,1.608692888483897,0.49
895,1.5324020893187151,1.533402089318715,0.48
900,2.09273564224255,2.09373564224255,0.26
905,1.4526599436651415,1.4536599436651414,0.53
910,1.6133730999764975,1.6143730999764974,0.5
915,1.8132221160961495,1.8142221160961494,0.33
920,1.8327479888622102,1.8337479888622101,0.31
925,1.3663586007554787,1.3673586007554785,0.48
930,1.8893138291968845,1.8903138291968844,0.32
935,1.5879807480097892,1.588980748009789,0.47
940,1.6574761194154006,1.6584761194154005,0.36
945,1.624224327537657,1.625224327537657,0.42
950,1.5496737693455374,1.5506737693455372,0.48
955,1.3052835325069574,1.3062835325069573,0.55
960,1.836850418175601,1.8378504181756008,0.37
965,1.97846749912091,1.9794674991209098,0.31
970,1.6576593923721656,1.6586593923721655,0.41
975,1.4636551781034626,1.4646551781034625,0.44
980,1.7167188655451395,1.7177188655451394,0.45
985,1.4959496797321286,1.4969496797321284,0.43
990,2.458085693083032,2.459085693083032,0.27
995,1.4987094058587622,1.4997094058587621,0.47
1000,1.6459799820461893,1.6469799820461892,0.41
1005,2.908128350153384,2.909128350153384,0.24
1010,2.066093313622747,2.0670933136227467,0.28
1015,1.4682636373313256,1.4692636373313255,0.47
1020,1.7518559688033497,1.7528559688033496,0.44
1025,1.4293083729942655,1.4303083729942654,0.48
1030,1.4495649714268912,1.4505649714268911,0.48
1035,1.6105646148467279,1.6115646148467277,0.43
1040,1.5137788161982564,1.5147788161982563,0.51
1045,1.6002427050924277,1.6012427050924276,0.43
1050,1.5196147888656306,1.5206147888656305,0.48
1055,1.5929963022425746,1.5939963022425745,0.42
1060,1.3696817917966577,1.3706817917966576,0.51
1065,1.5933638109895931,1.594363810989593,0.46
1070,1.9663545880513595,1.9673545880513594,0.34
1075,1.6096197011104747,1.6106197011104746,0.45
1080,1.3846969648935328,1.3856969648935327,0.53
1085,1.449216871198855,1.4502168711988548,0.42
1090,1.3403081663303993,1.3413081663303992,0.52
1095,1.4481896483413532,1.449189648341353,0.48
1100,1.3828863444310509,1.3838863444310507,0.56
1105,1.5478396788910578,1.5488396788910577,0.48
1110,1.6997213625090084,1.7007213625090083,0.34
1115,1.784857404864137,1.785857404864137,0.3
1120,1.487309880712228,1.488309880712228,0.47
1125,1.4978044397636239,1.4988044397636238,0.5
1130,4.685324864701094,4.686324864701095,0.12
1135,1.9757376747450939,1.9767376747450938,0.33
1140,1.4718015937751927,1.4728015937751926,0.5
1145,1.4095304742153496,1.4105304742153495,0.52
1150,1.574204323170136,1.5752043231701358,0.45
1155,1.6155305933021273,1.6165305933021272,0.38
1160,1.6589573521909,1.6599573521909,0.38
1165,1.8361538789603917,1.8371538789603916,0.35
1170,1.4503843833512235,1.4513843833512234,0.56
1175,1.6601483723128183,1.6611483723128182,0.4
1180,1.4375386283995002,1.4385386283995,0.43
1185,1.705312444331302,1.7063124443313018,0.36
1190,1.5959908089439137,1.5969908089439135,0.43
1195,1.4672098493495582,1.4682098493495581,0.53
1200,1.8902454185279245,1.8912454185279244,0.33
1205,1.526788366632183,1.527788366632183,0.45
1210,1.4197023736703875,1.4207023736703874,0.48
1215,1.657235880523015,1.6582358805230148,0.45
1220,1.5939136886693117,1.5949136886693116,0.38
1225,1.4455595354414903,1.4465595354414902,0.44
1230,1.6661216162262105,1.6671216162262104,0.43
1235,1.540401186152383,1.5414011861523829,0.54
1240,1.9649448628253432,1.965944862825343,0.39
1245,1.4557597134503006,1.4567597134503005,0.46
1250,1.2578874056639529,1.2588874056639527,0.54
1255,1.5991575411949852,1.600157541194985,0.48
1260,1.6456525040291725,1.6466525040291724,0.39
1265,1.4217398155090328,1.4227398155090327,0.59
1270,1.506777527824711,1.507777527824711,0.41
1275,1.7821674441431776,1.7831674441431775,0.38
1280,1.976356787573532,1.9773567875735318,0.31
1285,1.409359076005539,1.410359076005539,0.48
1290,1.5685377535203335,1.5695377535203334,0.43
1295,1.6830368243262976,1.6840368243262975,0.37
1300,1.5313982647583384,1.5323982647583383,0.45
1305,1.442697326754367,1.443697326754367,0.46
1310,1.4129198147344832,1.4139198147344831,0.55
1315,2.4883345235737258,2.4893345235737256,0.28
1320,1.4235086398021497,1.4245086398021496,0.46
1325,1.5147224508133388,1.5157224508133387,0.46
1330,1.633958903525098,1.634958903525098,0.42
1335,1.594353827742506,1.595353827742506,0.51
1340,1.4207717214429667,1.4217717214429666,0.47
1345,1.84795385650123,1.8489538565012298,0.36
1350,1.8175016323962896,1.8185016323962895,0.34
1355,1.7714313483521442,1.772431348352144,0.41
1360,1.808396588501042,1.809396588501042,0.28
1365,1.5158968688763523,1.5168968688763522,0.48
1370,1.525185780574495,1.526185780574495,0.49
1375,1.3673993130654691,1.368399313065469,0.49
1380,1.6900709378362615,1.6910709378362614,0.5
1385,1.5990264480957643,1.6000264480957642,0.4
1390,1.5840967930968182,1.585096793096818,0.42
1395,1.7178550889526192,1.718855088952619,0.34
1400,1.9515995175367273,1.9525995175367272,0.4
1405,2.128482515112095,2.129482515112095,0.29
1410,1.6247861147816913,1.6257861147816912,0.41
1415,1.7823762655451518,1.7833762655451517,0.4
1420,1.3800250748680265,1.3810250748680264,0.47
1425,1.5966069254905952,1.5976069254905951,0.43
1430,1.7437520042802348,1.7447520042802347,0.37
1435,1.4421227704380752,1.4431227704380751,0.52
1440,2.12806835341472,2.12906835341472,0.31
1445,1.5630414276264977,1.5640414276264976,0.44
1450,1.9327775128486093,1.9337775128486092,0.27
1455,1.481433834983362,1.482433834983362,0.45
1460,1.4377583637987827,1.4387583637987826,0.46
1465,1.6877574428545996,1.6887574428545995,0.36
1470,1.2307917299073052,1.2317917299073051,0.63
1475,1.4036805402352721,1.404680540235272,0.46
1480,1.529268252333202,1.5302682523332019,0.47
1485,1.399904646557212,1.400904646557212,0.5
1490,1.430800583529922,1.431800583529922,0.44
1495,1.67255116951929,1.67355116951929,0.41
1500,1.3375818575819969,1.3385818575819968,0.57
1505,1.3277377457190167,1.3287377457190166,0.46
1510,1.3285507512417711,1.329550751241771,0.52
1515,1.5369294347120133,1.5379294347120132,0.4
1520,1.5683635230067865,1.5693635230067864,0.44
1525,1.5552813866248505,1.5562813866248504,0.43
1530,1.592370616477952,1.593370616477952,0.43
1535,1.6833846092497506,1.6843846092497505,0.37
1540,1.5460088492776753,1.5470088492776752,0.44
1545,1.6439632206592192,1.644963220659219,0.41
1550,1.6304555025361334,1.6314555025361333,0.34
1555,1.5132104866019966,1.5142104866019965,0.45
1560,1.4962795217805962,1.497279521780596,0.49
1565,1.4673455832196018,1.4683455832196017,0.44
1570,1.4943974546916885,1.4953974546916884,0.45
1575,1.7649966806074,1.7659966806074,0.37
1580,2.1552880155564598,2.1562880155564597,0.31
1585,1.2489235211964742,1.249923521196474,0.58
1590,1.5528374544986892,1.553837454498689,0.47
1595,1.5615480263834458,1.5625480263834457,0.43
1600,1.5534339832747017,1.5544339832747016,0.45
1605,1.882294638170695,1.883294638170695,0.37
1610,1.3544483506485674,1.3554483506485673,0.5
1615,1.6621821529835825,1.6631821529835824,0.4
1620,1.5436441406358994,1.5446441406358993,0.48
1625,1.3785646723383456,1.3795646723383455,0.51
1630,1.5345485866078683,1.5355485866078682,0.46
1635,1.3592982387723642,1.360298238772364,0.5
1640,1.608049711500047,1.6090497115000468,0.5
1645,1.473401319265672,1.474401319265672,0.49
1650,1.8425321769267993,1.8435321769267992,0.39
1655,1.5864885283059267,1.5874885283059266,0.43
1660,1.7641418645425941,1.765141864542594,0.33
1665,1.6175466511544911,1.618546651154491,0.46
1670,1.6285086615355215,1.6295086615355214,0.48
1675,1.7506144087474538,1.7516144087474537,0.39
1680,1.8956087763590037,1.8966087763590036,0.34
1685,1.439890837995115,1.4408908379951149,0.53
1690,1.6552421505696282,1.656242150569628,0.42
1695,1.5519353464159136,1.5529353464159135,0.39
1700,1.5688095358057843,1.5698095358057842,0.45
1705,1.4207860035687656,1.4217860035687655,0.45
1710,1.4116698464806805,1.4126698464806804,0.47
1715,1.622893847157348,1.6238938471573479,0.42
1720,1.307069328608757,1.3080693286087568,0.55
1725,1.5779854043204022,1.5789854043204021,0.44
1730,1.5114361464176937,1.5124361464176936,0.43
1735,1.4562147359534399,1.4572147359534398,0.41
1740,1.3481623175183504,1.3491623175183503,0.51
1745,1.7379414149014403,1.7389414149014402,0.37
1750,1.5223515056372605,1.5233515056372604,0.47
1755,1.5775981081810482,1.578598108181048,0.39
1760,1.8004426259496975,1.8014426259496974,0.43
1765,1.9981874830211799,1.9991874830211798,0.33
1770,1.581331991289742,1.5823319912897418,0.41
1775,1.4535256893288804,1.4545256893288803,0.47
1780,1.5144730940931326,1.5154730940931325,0.47
1785,1.1872973772347577,1.1882973772347576,0.59
1790,1.5725506371143274,1.5735506371143273,0.47
1795,1.3850480747056,1.3860480747055999,0.55
1800,1.2837187449100855,1.2847187449100854,0.56
1805,1.440990945279502,1.441990945279502,0.41
1810,1.5698970646874792,1.5708970646874791,0.45
1815,1.5264511445516638,1.5274511445516636,0.39
1820,1.4989467475475164,1.4999467475475163,0.47
1825,1.9308627676668837,1.9318627676668836,0.33
1830,1.5013120989822601,1.50231209898226,0.46
1835,2.666783539832128,2.667783539832128,0.23
1840,1.3426258871970926,1.3436258871970925,0.51
1845,1.726962948227924,1.727962948227924,0.41
1850,1.6960988312746377,1.6970988312746376,0.36
1855,1.4865398401457188,1.4875398401457187,0.48
1860,1.7106414035596225,1.7116414035596224,0.43
1865,1.8925115598168984,1.8935115598168983,0.36
1870,1.364485762298285,1.365485762298285,0.52
1875,1.5456366902991752,1.546636690299175,0.49
1880,1.3482832390349586,1.3492832390349585,0.48
1885,2.3590969507234423,2.360096950723442,0.33
1890,2.0357181751966285,2.0367181751966283,0.28
1895,1.4982324086026597,1.4992324086026596,0.48
1900,1.3784910998702793,1.3794910998702792,0.47
1905,1.8619676727763363,1.8629676727763362,0.33
1910,1.312471912250188,1.313471912250188,0.58
1915,1.5503744146045542,1.551374414604554,0.42
1920,1.3580471698772998,1.3590471698772997,0.49
1925,1.4690554063485806,1.4700554063485805,0.48
1930,1.2091910934494472,1.210191093449447,0.58
1935,1.5172751967796205,1.5182751967796204,0.45
1940,1.379787895144295,1.380787895144295,0.51
1945,1.4851900750019498,1.4861900750019497,0.44
1950,1.8646866921274496,1.8656866921274495,0.3
1955,1.773181386447713,1.774181386447713,0.38
1960,2.054477561518115,2.055477561518115,0.31
1965,1.4781505638627492,1.4791505638627491,0.5
1970,1.3642654191066377,1.3652654191066376,0.51
1975,1.2968891223006533,1.2978891223006532,0.55
1980,1.9380969665147398,1.9390969665147397,0.41
1985,1.2298895415233582,1.230889541523358,0.52
1990,1.8018125437469907,1.8028125437469906,0.29
1995,1.6472270036258507,1.6482270036258506,0.42
2000,1.4467621268299815,1.4477621268299814,0.45
2005,1.2869560029649316,1.2879560029649315,0.59
2010,1.3285796756672965,1.3295796756672964,0.5
2015,1.3923493547460764,1.3933493547460762,0.55
2020,1.5850862560728263,1.5860862560728262,0.45
2025,1.8253856997005402,1.82638569970054,0.41
2030,1.322838019885785,1.3238380198857849,0.54
2035,1.5329046446374681,1.533904644637468,0.44
2040,1.5190014130290082,1.520001413029008,0.48
2045,1.578351825810077,1.579351825810077,0.42
2050,1.9041958262183443,1.9051958262183442,0.34
2055,1.5057802238753621,1.506780223875362,0.52
2060,1.8681272838612173,1.8691272838612172,0.4
2065,1.3971510806973364,1.3981510806973363,0.5
2070,1.3389191572726482,1.339919157272648,0.49
2075,1.3030552760211918,1.3040552760211916,0.6
2080,1.3267846810696915,1.3277846810696914,0.56
2085,1.3039024033019182,1.304902403301918,0.53
2090,1.5178336376710448,1.5188336376710447,0.46
2095,1.4665506663667665,1.4675506663667663,0.46
2100,1.5164189549218243,1.5174189549218242,0.44
2105,1.7278814165601661,1.728881416560166,0.41
2110,2.848427408699542,2.8494274086995417,0.23
2115,1.361564987243101,1.362564987243101,0.51
2120,1.6461171940328838,1.6471171940328837,0.39
2125,1.4441493599835495,1.4451493599835494,0.54
2130,1.419730975360879,1.420730975360879,0.52
2135,1.756417187550164,1.7574171875501639,0.38
2140,1.3980916892643465,1.3990916892643463,0.52
2145,1.3792373400240188,1.3802373400240187,0.55
2150,1.474159994930526,1.4751599949305259,0.44
2155,1.7080735671509708,1.7090735671509707,0.42
2160,1.643341265452824,1.644341265452824,0.45
2165,1.8621489781629035,1.8631489781629034,0.34
2170,2.0900617898486136,2.0910617898486135,0.28
2175,1.7126450748183484,1.7136450748183483,0.42
2180,1.4214131278964104,1.4224131278964103,0.51
2185,1.295753492496647,1.2967534924966468,0.51
2190,1.4197929299617607,1.4207929299617605,0.51
2195,1.3613946218286537,1.3623946218286536,0.56
2200,1.6051692632716805,1.6061692632716804,0.44
2205,1.3038753492205672,1.3048753492205671,0.58
2210,1.8580919073759918,1.8590919073759917,0.42
2215,1.4665866539894787,1.4675866539894786,0.54
2220,1.3624365352045242,1.3634365352045241,0.56
2225,1.5649448343736885,1.5659448343736884,0.43
2230,1.6320223005546217,1.6330223005546216,0.44
2235,1.6853288165062628,1.6863288165062627,0.37
2240,1.6300348870157262,1.631034887015726,0.41
2245,1.4897661128154267,1.4907661128154266,0.49
2250,1.350600445643448,1.3516004456434478,0.49
2255,2.306223565568104,2.307223565568104,0.24
2260,1.4261987236573097,1.4271987236573096,0.55
2265,1.7540121928499497,1.7550121928499496,0.32
2270,1.9476492847446807,1.9486492847446806,0.34
2275,1.547983302913425,1.5489833029134248,0.52
2280,1.813182035486321,1.814182035486321,0.34
2285,1.7155456605584305,1.7165456605584304,0.4
2290,1.4760813550313123,1.4770813550313122,0.46
2295,1.5602592946580982,1.561259294658098,0.4
2300,1.568348684240475,1.569348684240475,0.45
2305,1.5527945700073391,1.553794570007339,0.46
2310,1.5306775252432303,1.5316775252432302,0.44
2315,1.8467161671984595,1.8477161671984594,0.36
2320,1.3429684809267237,1.3439684809267236,0.55
2325,2.0896278126775703,2.09062781267757,0.36
2330,1.2922103612179792,1.293210361217979,0.56
2335,1.4209600063870524,1.4219600063870523,0.46
2340,1.3225804833172004,1.3235804833172002,0.58
2345,1.5323334547822685,1.5333334547822683,0.47
2350,1.5825860915205672,1.583586091520567,0.44
2355,1.6864601950137958,1.6874601950137957,0.42
2360,2.191367083522994,2.192367083522994,0.29
2365,1.2899350477765674,1.2909350477765673,0.52
2370,1.3158624915511783,1.3168624915511782,0.53
2375,1.652867567073626,1.6538675670736258,0.34
2380,1.6952474841858234,1.6962474841858233,0.38
2385,1.4585576911312232,1.4595576911312231,0.48
2390,3.9828622770955042,3.983862277095504,0.18
2395,1.6326119968557404,1.6336119968557403,0.48
2400,1.517016596579644,1.518016596579644,0.45
2405,1.4528529732527116,1.4538529732527115,0.52
2410,1.4392242094646952,1.440224209464695,0.56
2415,1.2820349733753766,1.2830349733753765,0.46
2420,1.4886349503089702,1.48963495030897,0.45
2425,1.3494716377980334,1.3504716377980333,0.45
2430,1.713644919140216,1.714644919140216,0.37
2435,1.3406441870127999,1.3416441870127997,0.58
2440,1.2366634855766017,1.2376634855766016,0.53
2445,1.75922880248029,1.76022880248029,0.38
2450,1.1978198194655647,1.1988198194655646,0.59
