Step,Loss,Cost,Accuracy
970,1.6603889089771848,1.6613889089771847,0.4
975,1.47815318622861,1.4791531862286098,0.45
980,2.0735880954882377,2.0745880954882376,0.26
985,1.476978971159379,1.477978971159379,0.49
990,2.613725023378542,2.6147250233785417,0.33
995,1.6979644775533327,1.6989644775533326,0.38
1000,1.4769443063923313,1.4779443063923312,0.4
1005,3.739506276112899,3.740506276112899,0.13
1010,1.8863317716537038,1.8873317716537037,0.31
1015,1.688280854626893,1.689280854626893,0.42
1020,1.6702419599362885,1.6712419599362884,0.42
1025,1.4954679065259984,1.4964679065259983,0.43
1030,1.8974941061423538,1.8984941061423537,0.4
1035,1.5233804164664466,1.5243804164664465,0.46
1040,1.4016987413768636,1.4026987413768635,0.54
1045,1.5430502296656607,1.5440502296656606,0.46
1050,1.5636317115022207,1.5646317115022206,0.49
1055,1.4526289564417056,1.4536289564417055,0.48
1060,1.2446898878206336,1.2456898878206335,0.59
1065,1.878210453677099,1.8792104536770988,0.37
1070,1.776971258023195,1.777971258023195,0.33
1075,1.5493047843874812,1.550304784387481,0.43
1080,1.472711871527371,1.473711871527371,0.5
1085,1.6161159452162064,1.6171159452162063,0.39
1090,1.363449275497077,1.364449275497077,0.54
1095,1.5509611138496266,1.5519611138496265,0.47
1100,1.4117985282942458,1.4127985282942457,0.55
1105,1.733217734274913,1.734217734274913,0.42
1110,1.560730975425304,1.561730975425304,0.39
1115,1.7498967941905972,1.750896794190597,0.32
1120,1.4790933915447613,1.4800933915447612,0.41
1125,2.032546698086919,2.033546698086919,0.33
1130,3.364176691937709,3.365176691937709,0.16
1135,2.3026598324347933,2.303659832434793,0.23
1140,1.4420041704827529,1.4430041704827528,0.5
1145,1.430543497958434,1.4315434979584338,0.55
1150,1.7655688383301413,1.7665688383301412,0.36
1155,1.6065858170455454,1.6075858170455453,0.39
1160,1.5789189038666132,1.579918903866613,0.44
1165,1.8328742723357052,1.833874272335705,0.33
1170,1.446563395063925,1.4475633950639248,0.47
1175,1.2924642057824933,1.2934642057824932,0.51
