Step,Loss,Cost,Accuracy
0,2.3025752502301327,2.3035752502301325,0.16
50,2.228782655502059,2.229782655502059,0.1
100,2.176633171236866,2.1776331712368657,0.12
150,2.1701502083667585,2.1711502083667584,0.13
200,2.0722691585480115,2.0732691585480114,0.2
250,2.0348865303219137,2.0358865303219136,0.18
300,1.8479294741492212,1.848929474149221,0.29
350,1.8185166428157935,1.8195166428157934,0.37
400,1.899206632239717,1.9002066322397169,0.31
450,3.043977922713121,3.044977922713121,0.15
500,1.5871180938596061,1.588118093859606,0.44
550,2.3431414147196308,2.3441414147196307,0.23
600,1.8433522056788456,1.8443522056788455,0.3
650,1.5637640168205578,1.5647640168205577,0.48
700,1.4689512695907914,1.4699512695907913,0.44
750,1.5221938012602891,1.523193801260289,0.49
800,1.35555494890882,1.3565549489088198,0.51
850,1.8552175310667025,1.8562175310667024,0.35
900,2.302205247847597,2.303205247847597,0.23
950,1.5152630817281696,1.5162630817281695,0.52
1000,1.4741475117258145,1.4751475117258144,0.48
1050,1.6306134139149844,1.6316134139149843,0.43
1100,1.2892696694090866,1.2902696694090865,0.59
1150,1.6020229956983956,1.6030229956983955,0.48
1200,1.8721156375285575,1.8731156375285574,0.31
1250,1.259075792162524,1.2600757921625239,0.54
1300,1.5343732493048012,1.5353732493048011,0.47
1350,1.4118487063798022,1.412848706379802,0.5
1400,1.528395929199314,1.529395929199314,0.5
1450,1.5583672260157229,1.5593672260157228,0.43
1500,1.2865846815913706,1.2875846815913705,0.56
1550,1.3131531053463121,1.314153105346312,0.57
1600,1.3933305218460459,1.3943305218460458,0.48
1650,1.5806836403007938,1.5816836403007937,0.48
1700,1.233293624798312,1.2342936247983118,0.59
1750,1.372869080501313,1.373869080501313,0.52
1800,1.3658018815383728,1.3668018815383727,0.5
1850,1.2376959402374057,1.2386959402374056,0.58
1900,1.243726915419981,1.244726915419981,0.56
1950,1.3837607555325533,1.3847607555325532,0.49
2000,1.1885059164177765,1.1895059164177764,0.6
2050,1.569596728498046,1.570596728498046,0.47
2100,1.4503737179955647,1.4513737179955646,0.42
2150,1.298468584018235,1.299468584018235,0.51
2200,1.4579204008318734,1.4589204008318732,0.47
2250,1.2098514865737084,1.2108514865737083,0.54
2300,2.0142307724219224,2.0152307724219223,0.36
2350,1.3668456589524844,1.3678456589524843,0.54
2400,1.3728509883927194,1.3738509883927192,0.52
2450,1.3557152452188448,1.3567152452188447,0.5
2500,1.2643750106479263,1.2653750106479262,0.58
2550,1.513668248206892,1.5146682482068918,0.5
2600,1.4413394697226212,1.442339469722621,0.49
2650,1.5256143437175238,1.5266143437175237,0.47
2700,1.8213920705192144,1.8223920705192143,0.28
2750,1.5994222203847839,1.6004222203847838,0.4
2800,1.4970549990381052,1.4980549990381051,0.5
2850,1.4261803896927003,1.4271803896927002,0.5
2900,1.802279201800522,1.803279201800522,0.4
2950,1.578292048919333,1.579292048919333,0.44
3000,1.4739991794801661,1.474999179480166,0.51
3050,1.451633576557247,1.452633576557247,0.49
3100,1.2412922321040527,1.2422922321040526,0.56
3150,1.2462792479260316,1.2472792479260315,0.55
3200,1.3978574867235705,1.3988574867235704,0.55
3250,1.2642430424789677,1.2652430424789676,0.59
3300,1.137355233847364,1.138355233847364,0.59
3350,1.5687188948187127,1.5697188948187126,0.44
3400,1.2071467473076243,1.2081467473076242,0.59
3450,1.0830591476578002,1.0840591476578,0.58
3500,1.095774809150656,1.096774809150656,0.65
3550,1.282787122586082,1.283787122586082,0.54
